address,albers_x,albers_y,admin_id,nearest_facility,coord_x,coord_y,drv_time_sec,drv_time_hrs,drv_dist,tag
"1062 W 16TH AV, VANCOUVER, BC",1209156,475398,1234,L'Ecole Bilingue Elementary,1209026,475541,43.682279278955306,00:00:43,0.242,schools
"1063 BALFOUR AV, VANCOUVER, BC",1209169,474890,1234,Westside Montessori,1209243,474492,117.7444789501858,00:01:57,0.661,schools
"1063 CONNAUGHT DRIVE, VANCOUVER, BC",1209199,473962,1234,Vancouver Talmud Torah Elementary,1209333,474385,77.91961028016482,00:01:17,0.696,schools
"1063 E 13TH AV, VANCOUVER, BC",1212550,475788,1234,Florence Nightingale StrongStart Centre,1211687,475869,105.6190648466417,00:01:45,0.978,schools
"1063 E 22ND AV, VANCOUVER, BC",1212542,474912,1234,Charles Dickens Elementary,1212535,475325,84.2580776873562,00:01:24,0.445,schools
"1063 W 7TH AV, VANCOUVER, BC",1209168,476361,1234,L'Ecole Bilingue Elementary,1209026,475541,152.19946261473862,00:02:32,1.213,schools
"1063 W BROADWAY, VANCOUVER, BC",1209166,476173,1234,L'Ecole Bilingue Elementary,1209026,475541,141.0692591250489,00:02:21,1.035,schools
"1063 W KING EDWARD AV, VANCOUVER, BC",1209167,474614,1234,Westside Montessori,1209243,474492,80.36607929883647,00:01:20,0.415,schools
"1064 BALFOUR AV, VANCOUVER, BC",1209164,474822,1234,Westside Montessori,1209243,474492,116.16514604548665,00:01:56,0.8,schools
"1064 E 13TH AV, VANCOUVER, BC",1212552,475730,1234,Florence Nightingale StrongStart Centre,1211687,475869,130.1534756747253,00:02:10,1.016,schools
"1064 E 20TH AV, VANCOUVER, BC",1212555,475057,1234,Charles Dickens Annex,1212533,474809,101.7209709950027,00:01:41,0.397,schools
"1065 BURNABY ST, VANCOUVER, BC",1208845,477926,1234,Pattison High School,1209307,478110,95.04924583725392,00:01:35,0.603,schools
"1065 BUTE ST, VANCOUVER, BC",1208817,478315,1234,Lord Roberts Annex,1208956,478319,90.26058488968489,00:01:30,0.698,schools
"1065 E 17TH AV, VANCOUVER, BC",1212547,475414,1234,Charles Dickens Elementary,1212535,475325,60.13118438072334,00:01:00,0.229,schools
"1065 E 41ST AV, VANCOUVER, BC",1212562,472905,1234,Sir Alexander Mackenzie Elementary,1212313,473057,99.53612493727985,00:01:39,0.52,schools
"1065 E 8TH AV, VANCOUVER, BC",1212529,476299,1234,Mount Pleasant StrongStart Centre,1211649,476302,140.43058173411163,00:02:20,1.015,schools
"1065 HARWOOD ST, VANCOUVER, BC",1208761,477854,1234,Pattison High School,1209307,478110,114.21068881120067,00:01:54,0.725,schools
"1065 PACIFIC ST, VANCOUVER, BC",1208698,477762,1234,Pattison High School,1209307,478110,129.32977746494427,00:02:09,0.816,schools
"1065 RICHELIEU AV, VANCOUVER, BC",1209155,475346,1234,L'Ecole Bilingue Elementary,1209026,475541,27.41323760787674,00:00:27,0.253,schools
"1065 W 10TH AV, VANCOUVER, BC",1209167,476062,1234,L'Ecole Bilingue Elementary,1209026,475541,126.25697630805671,00:02:06,0.924,schools
"1065 W 11TH AV, VANCOUVER, BC",1209169,475959,1234,L'Ecole Bilingue Elementary,1209026,475541,118.06586273879796,00:01:58,0.838,schools
"1065 W 11TH AV, VANCOUVER, BC",1209184,475959,1234,L'Ecole Bilingue Elementary,1209026,475541,118.06586273879796,00:01:58,0.838,schools
"1065 W 11TH AV, VANCOUVER, BC",1209154,475959,1234,L'Ecole Bilingue Elementary,1209026,475541,118.06586273879796,00:01:58,0.838,schools
"1065 W 12TH AV, VANCOUVER, BC",1209171,475857,1234,L'Ecole Bilingue Elementary,1209026,475541,66.12043148125171,00:01:06,0.444,schools
"1065 W 12TH AV, VANCOUVER, BC",1209155,475857,1234,L'Ecole Bilingue Elementary,1209026,475541,66.12043148125171,00:01:06,0.444,schools
"1065 W 15TH AV, VANCOUVER, BC",1209174,475546,1234,L'Ecole Bilingue Elementary,1209026,475541,71.50505644714276,00:01:11,0.41,schools
"1065 W 8TH AV, VANCOUVER, BC",1209164,476270,1234,L'Ecole Bilingue Elementary,1209026,475541,147.84838082732207,00:02:27,1.129,schools
"1066 E 18TH AV, VANCOUVER, BC",1212538,475257,1234,Charles Dickens Elementary,1212535,475325,78.497741652313,00:01:18,0.28,schools
"1066 E 24TH AV, VANCOUVER, BC",1212529,474655,1234,Charles Dickens Annex,1212533,474809,76.86251144140469,00:01:16,0.366,schools
"1066 E 28TH AV, VANCOUVER, BC",1212518,474251,1234,Sir Richard McBride Annex,1212408,473884,68.09177793694991,00:01:08,0.402,schools
"1066 E 8TH AV, VANCOUVER, BC",1212525,476241,1234,Mount Pleasant StrongStart Centre,1211649,476302,155.91844318692526,00:02:35,1.032,schools
"1066 HAMILTON ST, VANCOUVER, BC",1209685,477580,1234,Elsie Roy Elementary,1209538,477136,120.17252809219198,00:02:00,0.937,schools
"1066 HARWOOD ST, VANCOUVER, BC",1208721,477809,1234,Anchor Point Montessori,1208902,477646,77.003051227983,00:01:17,0.491,schools
"1066 KINGSWAY, VANCOUVER, BC",1212524,475118,1234,Charles Dickens Annex,1212533,474809,91.32073598053526,00:01:31,0.451,schools
"1066 KINGSWAY, VANCOUVER, BC",1212536,475110,1234,Charles Dickens Annex,1212533,474809,91.32073598053526,00:01:31,0.451,schools
"1066 KINGSWAY, VANCOUVER, BC",1212550,475103,1234,Charles Dickens Annex,1212533,474809,91.32073598053526,00:01:31,0.451,schools
"1066 KINGSWAY, VANCOUVER, BC",1212561,475103,1234,Charles Dickens Annex,1212533,474809,91.32073598053526,00:01:31,0.451,schools
"1066 W 11TH AV, VANCOUVER, BC",1209171,475901,1234,L'Ecole Bilingue Elementary,1209026,475541,101.63022534136121,00:01:41,0.516,schools
"1066 W 13TH AV, VANCOUVER, BC",1209160,475692,1234,L'Ecole Bilingue Elementary,1209026,475541,64.77604526350675,00:01:04,0.292,schools
"1066 W HASTINGS ST, VANCOUVER, BC",1209732,478825,1234,Alexander Academy,1210097,478578,119.26465694074739,00:01:59,0.78,schools
"1067 DAVIE ST, VANCOUVER, BC",1208916,478008,1234,Pattison High School,1209307,478110,80.7017491985741,00:01:20,0.496,schools
"1067 E 12TH AV, VANCOUVER, BC",1212551,475888,1234,Florence Nightingale StrongStart Centre,1211687,475869,99.72669032711666,00:01:39,0.972,schools
"1067 E 13TH AV, VANCOUVER, BC",1212560,475788,1234,Charles Dickens Elementary,1212535,475325,107.27619289743485,00:01:47,0.563,schools
"1067 E 14TH AV, VANCOUVER, BC",1212545,475687,1234,Charles Dickens Elementary,1212535,475325,113.95289545289786,00:01:53,0.522,schools
"1067 GRANVILLE ST, VANCOUVER, BC",1209369,477854,1234,Pattison High School,1209307,478110,155.40103951231967,00:02:35,0.872,schools
"1067 GRANVILLE ST, VANCOUVER, BC",1209359,477842,1234,Pattison High School,1209307,478110,155.40103951231967,00:02:35,0.872,schools
"1067 ROBSON ST, VANCOUVER, BC",1209376,478482,1234,Pattison High School,1209307,478110,92.65269966920755,00:01:32,0.594,schools
"1067 SEYMOUR ST, VANCOUVER, BC",1209434,477769,1234,Pattison High School,1209307,478110,163.60018245958506,00:02:43,0.973,schools
"1067 W CORDOVA ST, VANCOUVER, BC",1209803,478943,1234,Alexander Academy,1210097,478578,121.39856440912521,00:02:01,0.754,schools
"1068 E 11TH AV, VANCOUVER, BC",1212555,475932,1234,Florence Nightingale StrongStart Centre,1211687,475869,119.84622655411697,00:01:59,0.919,schools
"1068 E 14TH AV, VANCOUVER, BC",1212555,475630,1234,Charles Dickens Elementary,1212535,475325,136.31844653234793,00:02:16,0.627,schools
"1068 E 16TH AV, VANCOUVER, BC",1212548,475458,1234,Charles Dickens Elementary,1212535,475325,102.88315676800126,00:01:42,0.445,schools
"1068 E 21ST AV, VANCOUVER, BC",1212544,474957,1234,Charles Dickens Annex,1212533,474809,77.95982814124146,00:01:17,0.282,schools
"1068 E 24TH AV, VANCOUVER, BC",1212540,474655,1234,Charles Dickens Annex,1212533,474809,77.6541498686983,00:01:17,0.377,schools
"1068 E 38TH AV, VANCOUVER, BC",1212555,473156,1234,Sir Alexander Mackenzie Elementary,1212313,473057,76.78759680328268,00:01:16,0.298,schools
"1068 GRANVILLE ST, VANCOUVER, BC",1209413,477808,1234,Anchor Point Montessori,1208902,477646,136.1116696413368,00:02:16,0.881,schools
"1068 HORNBY ST, VANCOUVER, BC",1209267,477948,1234,Pattison High School,1209307,478110,80.353125495793,00:01:20,0.602,schools
"1068 LAURIER AV, VANCOUVER, BC",1209174,474681,1234,Emily Carr Elementary,1209375,474661,117.85558473041124,00:01:57,0.56,schools
"1068 W 27TH AV, VANCOUVER, BC",1209172,474312,1234,Vancouver Talmud Torah Elementary,1209333,474385,40.86834558682214,00:00:40,0.189,schools
"1068 W 29TH AV, VANCOUVER, BC",1209195,474107,1234,Vancouver Talmud Torah Elementary,1209333,474385,86.33187546294931,00:01:26,0.545,schools
"1068 W 32ND AV, VANCOUVER, BC",1209201,473774,1234,Vancouver Talmud Torah Elementary,1209333,474385,109.69879157847149,00:01:49,0.781,schools
"1068 W 37TH AV, VANCOUVER, BC",1209186,473251,1234,Vancouver College,1208709,472956,121.68765207402507,00:02:01,0.784,schools
"1068 W BROADWAY, VANCOUVER, BC",1209168,476107,1234,L'Ecole Bilingue Elementary,1209026,475541,131.12810711830704,00:02:11,0.72,schools
"1068 WOLFE AV, VANCOUVER, BC",1209119,475118,1234,Westside Montessori,1209243,474492,116.95168377913993,00:01:56,0.837,schools
"1069 BARCLAY ST, VANCOUVER, BC",1209206,478341,1234,Pattison High School,1209307,478110,65.45251320346273,00:01:05,0.409,schools
"1069 CONNAUGHT DRIVE, VANCOUVER, BC",1209181,473964,1234,Vancouver Talmud Torah Elementary,1209333,474385,79.24474529734066,00:01:19,0.539,schools
"1069 DENMAN ST, VANCOUVER, BC",1208177,478898,1234,Lord Roberts Elementary,1208355,478705,66.9303337532383,00:01:06,0.534,schools
"1069 DEVONSHIRE CRESCENT, VANCOUVER, BC",1209177,474064,1234,Vancouver Talmud Torah Elementary,1209333,474385,88.31228328870199,00:01:28,0.536,schools
"1069 DOUGLAS CRESCENT, VANCOUVER, BC",1209163,475202,1234,L'Ecole Bilingue Elementary,1209026,475541,49.133562879561694,00:00:49,0.555,schools
"1069 E 15TH AV, VANCOUVER, BC",1212546,475588,1234,Charles Dickens Elementary,1212535,475325,95.4071415005168,00:01:35,0.427,schools
"1069 E 29TH AV, VANCOUVER, BC",1212523,474212,1234,Sir Richard McBride Annex,1212408,473884,60.903907009062635,00:01:00,0.469,schools
"1069 E 38TH AV, VANCOUVER, BC",1212554,473213,1234,Sir Alexander Mackenzie Elementary,1212313,473057,89.2725683846587,00:01:29,0.519,schools
"1069 E 39TH AV, VANCOUVER, BC",1212558,473114,1234,Sir Alexander Mackenzie Elementary,1212313,473057,85.01647648791597,00:01:25,0.415,schools
"1069 E 40TH AV, VANCOUVER, BC",1212563,473009,1234,Sir Alexander Mackenzie Elementary,1212313,473057,87.8882478685955,00:01:27,0.409,schools
"1069 W 16TH AV, VANCOUVER, BC",1209157,475454,1234,L'Ecole Bilingue Elementary,1209026,475541,60.99922994341284,00:01:00,0.38,schools
"1069 W 26TH AV, VANCOUVER, BC",1209170,474473,1234,Westside Montessori,1209243,474492,69.44792667452518,00:01:09,0.282,schools
"1069 W 27TH AV, VANCOUVER, BC",1209173,474370,1234,Westside Montessori,1209243,474492,50.079049871962134,00:00:50,0.184,schools
"1069 W 29TH AV, VANCOUVER, BC",1209175,474165,1234,Vancouver Talmud Torah Elementary,1209333,474385,62.65247789111703,00:01:02,0.334,schools
"1069 W 32ND AV, VANCOUVER, BC",1209181,473838,1234,Vancouver Talmud Torah Elementary,1209333,474385,104.98561003683169,00:01:44,0.669,schools
"1069 W 33RD AV, VANCOUVER, BC",1209183,473732,1234,Vancouver Talmud Torah Elementary,1209333,474385,106.04542193557263,00:01:46,0.773,schools
"107 E 20TH AV, VANCOUVER, BC",1211068,475052,1234,Simon Fraser Elementary,1210646,475505,94.97507372702056,00:01:34,0.789,schools
"107 E 21ST AV, VANCOUVER, BC",1211068,474956,1234,David Livingstone Elementary,1211419,474823,97.9023027081654,00:01:37,0.716,schools
"107 E 3RD AV, VANCOUVER, BC",1211009,476781,1234,St Patrick Regional Secondary,1211034,475992,130.40326084055795,00:02:10,1.209,schools
"107 E BROADWAY, VANCOUVER, BC",1211033,476190,1234,St Patrick Regional Secondary,1211034,475992,61.9872021664954,00:01:01,0.502,schools
"107 E BROADWAY, VANCOUVER, BC",1211033,476221,1234,St Patrick Regional Secondary,1211034,475992,61.9872021664954,00:01:01,0.502,schools
"107 E CORDOVA ST, VANCOUVER, BC",1211001,478346,1234,Crosstown Elementary,1210665,477892,110.43446017204013,00:01:50,0.95,schools
"107 E CORDOVA ST, VANCOUVER, BC",1210978,478346,1234,Crosstown Elementary,1210665,477892,110.43446017204013,00:01:50,0.95,schools
"107 E CORDOVA ST, VANCOUVER, BC",1211009,478346,1234,Crosstown Elementary,1210665,477892,110.43446017204013,00:01:50,0.95,schools
"107 E CORDOVA ST, VANCOUVER, BC",1210994,478346,1234,Crosstown Elementary,1210665,477892,110.43446017204013,00:01:50,0.95,schools
"107 E CORDOVA ST, VANCOUVER, BC",1210986,478345,1234,Crosstown Elementary,1210665,477892,110.43446017204013,00:01:50,0.95,schools
"107 W 14TH AV, VANCOUVER, BC",1210697,475684,1234,Simon Fraser Elementary,1210646,475505,96.59135869931085,00:01:36,0.646,schools
"107 W 17TH AV, VANCOUVER, BC",1210698,475375,1234,Simon Fraser Elementary,1210646,475505,38.977596685318375,00:00:38,0.163,schools
"107 W 19TH AV, VANCOUVER, BC",1210700,475162,1234,Simon Fraser Elementary,1210646,475505,69.49160319548888,00:01:09,0.378,schools
"107 W 21ST AV, VANCOUVER, BC",1210703,474950,1234,Simon Fraser Elementary,1210646,475505,100.12095816024997,00:01:40,0.594,schools
"107 W 22ND AV, VANCOUVER, BC",1210704,474851,1234,Simon Fraser Elementary,1210646,475505,109.62947321747234,00:01:49,0.693,schools
"107 W 23RD AV, VANCOUVER, BC",1210705,474738,1234,General Wolfe Elementary,1210854,474408,98.91027098174963,00:01:38,0.575,schools
"107 W 39TH AV, VANCOUVER, BC",1210739,473139,1234,Sir Wm Van Horne Elementary,1210881,472668,103.28200201775218,00:01:43,0.747,schools
"107 W 41ST AV, VANCOUVER, BC",1210744,472880,1234,Sir Wm Van Horne Elementary,1210881,472668,78.71544795367505,00:01:18,0.488,schools
"107 W 6TH AV, VANCOUVER, BC",1210680,476474,1234,St Patrick Regional Secondary,1211034,475992,150.6510941568925,00:02:30,1.106,schools
"107 W WOODSTOCK AV, VANCOUVER, BC",1210743,472937,1234,Sir Wm Van Horne Elementary,1210881,472668,84.14049902462978,00:01:24,0.545,schools
"1070 CONNAUGHT DRIVE, VANCOUVER, BC",1209181,473896,1234,Vancouver Talmud Torah Elementary,1209333,474385,85.7986616472324,00:01:25,0.61,schools
"1070 E 13TH AV, VANCOUVER, BC",1212562,475730,1234,Charles Dickens Elementary,1212535,475325,101.7770894646347,00:01:41,0.505,schools
"1070 E 22ND AV, VANCOUVER, BC",1212558,474853,1234,Charles Dickens Annex,1212533,474809,128.8035437273521,00:02:08,0.677,schools
"1070 E 33RD AV, VANCOUVER, BC",1212566,473673,1234,Sir Richard McBride Annex,1212408,473884,87.78681485756466,00:01:27,0.546,schools
"1070 E 37TH AV, VANCOUVER, BC",1212553,473257,1234,Sir Alexander Mackenzie Elementary,1212313,473057,86.55200651994228,00:01:26,0.4,schools
"1070 E 40TH AV, VANCOUVER, BC",1212564,472948,1234,Sir Alexander Mackenzie Elementary,1212313,473057,93.51602545823968,00:01:33,0.401,schools
"1070 E HASTINGS ST, VANCOUVER, BC",1212482,478197,1234,Admiral Seymour StrongStart Centre,1212578,477967,48.14230751237266,00:00:48,0.271,schools
"1070 NELSON ST, VANCOUVER, BC",1209078,478220,1234,Pattison High School,1209307,478110,73.27081538994278,00:01:13,0.34,schools
"1070 W 10TH AV, VANCOUVER, BC",1209154,476003,1234,L'Ecole Bilingue Elementary,1209026,475541,111.17049223427105,00:01:51,0.617,schools
"1070 W 10TH AV, VANCOUVER, BC",1209169,476003,1234,L'Ecole Bilingue Elementary,1209026,475541,111.17049223427105,00:01:51,0.617,schools
"1070 W 15TH AV, VANCOUVER, BC",1209137,475492,1234,L'Ecole Bilingue Elementary,1209026,475541,43.249048473334625,00:00:43,0.157,schools
"1070 W 32ND AV, VANCOUVER, BC",1209181,473775,1234,Vancouver Talmud Torah Elementary,1209333,474385,92.14404255980752,00:01:32,0.731,schools
"1070 W 33RD AV, VANCOUVER, BC",1209183,473670,1234,Vancouver Talmud Torah Elementary,1209333,474385,121.99094155161772,00:02:01,0.96,schools
"1070 W 38TH AV, VANCOUVER, BC",1209168,473148,1234,Vancouver College,1208709,472956,96.32928892812924,00:01:36,0.66,schools
"1070 W 7TH AV, VANCOUVER, BC",1209150,476307,1234,L'Ecole Bilingue Elementary,1209026,475541,157.84325352732824,00:02:37,0.911,schools
"1070 W KING EDWARD AV, VANCOUVER, BC",1209147,474520,1234,Westside Montessori,1209243,474492,55.708300585425015,00:00:55,0.249,schools
"1071 E 10TH AV, VANCOUVER, BC",1212541,476088,1234,Florence Nightingale StrongStart Centre,1211687,475869,126.21338810169156,00:02:06,1.177,schools
"1071 E 12TH AV, VANCOUVER, BC",1212558,475888,1234,Florence Nightingale StrongStart Centre,1211687,475869,86.92699338711729,00:01:26,0.919,schools
"1071 E 33RD AV, VANCOUVER, BC",1212535,473726,1234,Sir Richard McBride Annex,1212408,473884,58.294647474389954,00:00:58,0.398,schools
"1071 MAINLAND ST, VANCOUVER, BC",1209671,477564,1234,Elsie Roy Elementary,1209538,477136,122.18639136574463,00:02:02,0.958,schools
"1071 W 7TH AV, VANCOUVER, BC",1209144,476360,1234,L'Ecole Bilingue Elementary,1209026,475541,160.0426006100612,00:02:40,1.237,schools
"1072 E 31ST AV, VANCOUVER, BC",1212535,473925,1234,Sir Richard McBride Annex,1212408,473884,26.585317657527032,00:00:26,0.083,schools
"1072 E 39TH AV, VANCOUVER, BC",1212562,473054,1234,Sir Alexander Mackenzie Elementary,1212313,473057,80.82585977384461,00:01:20,0.3,schools
"1072 MATTHEWS AV, VANCOUVER, BC",1209098,475056,1234,L'Ecole Bilingue Elementary,1209026,475541,80.94913870437027,00:01:20,0.726,schools
"1072 W 29TH AV, VANCOUVER, BC",1209177,474108,1234,Vancouver Talmud Torah Elementary,1209333,474385,73.75454158142374,00:01:13,0.492,schools
"1073 E 35TH AV, VANCOUVER, BC",1212549,473487,1234,Sir Alexander Mackenzie Elementary,1212313,473057,84.67727506146824,00:01:24,0.638,schools
"1073 W BROADWAY, VANCOUVER, BC",1209150,476172,1234,L'Ecole Bilingue Elementary,1209026,475541,146.26000306321916,00:02:26,1.051,schools
"1074 CARDERO ST, VANCOUVER, BC",1208438,478649,1234,Lord Roberts Elementary,1208355,478705,39.74139036694661,00:00:39,0.194,schools
"1074 DAVIE ST, VANCOUVER, BC",1208872,477967,1234,Anchor Point Montessori,1208902,477646,95.58773228562133,00:01:35,0.711,schools
"1074 E 10TH AV, VANCOUVER, BC",1212541,476031,1234,Florence Nightingale StrongStart Centre,1211687,475869,128.83103015706735,00:02:08,1.008,schools
"1074 E 12TH AV, VANCOUVER, BC",1212558,475831,1234,Florence Nightingale StrongStart Centre,1211687,475869,120.32969744126119,00:02:00,0.921,schools
"1075 BURNABY ST, VANCOUVER, BC",1208830,477940,1234,Anchor Point Montessori,1208902,477646,81.57332449204459,00:01:21,0.65,schools
"1075 COMOX ST, VANCOUVER, BC",1209094,478143,1234,Pattison High School,1209307,478110,64.22812551621412,00:01:04,0.296,schools
"1075 COMOX ST, VANCOUVER, BC",1209064,478170,1234,Pattison High School,1209307,478110,64.22812551621412,00:01:04,0.296,schools
"1075 COMOX ST, VANCOUVER, BC",1209050,478176,1234,Pattison High School,1209307,478110,64.22812551621412,00:01:04,0.296,schools
"1075 COMOX ST, VANCOUVER, BC",1209043,478184,1234,Pattison High School,1209307,478110,64.22812551621412,00:01:04,0.296,schools
"1075 COMOX ST, VANCOUVER, BC",1209079,478157,1234,Pattison High School,1209307,478110,64.22812551621412,00:01:04,0.296,schools
"1075 COMOX ST, VANCOUVER, BC",1209056,478195,1234,Pattison High School,1209307,478110,64.22812551621412,00:01:04,0.296,schools
"1075 DENMAN ST, VANCOUVER, BC",1208165,478893,1234,King George Secondary,1208443,479047,129.21359174683047,00:02:09,0.818,schools
"1075 DOUGLAS CRESCENT, VANCOUVER, BC",1209139,475215,1234,L'Ecole Bilingue Elementary,1209026,475541,45.90444972655137,00:00:45,0.51,schools
"1075 E 21ST AV, VANCOUVER, BC",1212552,475013,1234,Charles Dickens Elementary,1212535,475325,70.71649214517171,00:01:10,0.331,schools
"1075 E 22ND AV, VANCOUVER, BC",1212557,474912,1234,Charles Dickens Elementary,1212535,475325,79.35024217589314,00:01:19,0.43,schools
"1075 E 38TH AV, VANCOUVER, BC",1212564,473213,1234,Sir Alexander Mackenzie Elementary,1212313,473057,85.96370528131212,00:01:25,0.509,schools
"1075 E 39TH AV, VANCOUVER, BC",1212571,473114,1234,Sir Alexander Mackenzie Elementary,1212313,473057,80.76263332101374,00:01:20,0.402,schools
"1075 E 40TH AV, VANCOUVER, BC",1212573,473009,1234,Sir Alexander Mackenzie Elementary,1212313,473057,84.6160832202249,00:01:24,0.399,schools
"1075 GILFORD ST, VANCOUVER, BC",1208058,479006,1234,Lord Roberts Elementary,1208355,478705,124.20861867906572,00:02:04,0.693,schools
"1075 JERVIS ST, VANCOUVER, BC",1208737,478468,1234,Lord Roberts Annex,1208956,478319,68.05709305287785,00:01:08,0.382,schools
"1075 W 10TH AV, VANCOUVER, BC",1209152,476062,1234,L'Ecole Bilingue Elementary,1209026,475541,131.16548667614612,00:02:11,0.939,schools
"1075 W 13TH AV, VANCOUVER, BC",1209159,475751,1234,L'Ecole Bilingue Elementary,1209026,475541,95.78257886961867,00:01:35,0.627,schools
"1075 W 14TH AV, VANCOUVER, BC",1209158,475648,1234,L'Ecole Bilingue Elementary,1209026,475541,94.34176729814608,00:01:34,0.544,schools
"1075 W 14TH AV, VANCOUVER, BC",1209128,475647,1234,L'Ecole Bilingue Elementary,1209026,475541,94.34176729814608,00:01:34,0.544,schools
"1075 W 14TH AV, VANCOUVER, BC",1209174,475648,1234,L'Ecole Bilingue Elementary,1209026,475541,94.34176729814608,00:01:34,0.544,schools
"1075 W 14TH AV, VANCOUVER, BC",1209143,475648,1234,L'Ecole Bilingue Elementary,1209026,475541,94.34176729814608,00:01:34,0.544,schools
"1075 W 15TH AV, VANCOUVER, BC",1209160,475546,1234,L'Ecole Bilingue Elementary,1209026,475541,76.08548867249344,00:01:16,0.424,schools
"1075 W GEORGIA ST, VANCOUVER, BC",1209498,478649,1234,Pattison High School,1209307,478110,133.42448907420837,00:02:13,0.966,schools
"1076 DENMAN ST, VANCOUVER, BC",1208216,478882,1234,King George Secondary,1208443,479047,61.17746854331787,00:01:01,0.445,schools
"1076 E 11TH AV, VANCOUVER, BC",1212563,475932,1234,Florence Nightingale StrongStart Centre,1211687,475869,91.08021168560526,00:01:31,0.963,schools
"1076 E 16TH AV, VANCOUVER, BC",1212563,475458,1234,Charles Dickens Elementary,1212535,475325,50.57648104029694,00:00:50,0.218,schools
"1076 E 18TH AV, VANCOUVER, BC",1212549,475257,1234,Charles Dickens Elementary,1212535,475325,82.07528069616669,00:01:22,0.291,schools
"1076 E 20TH AV, VANCOUVER, BC",1212570,475057,1234,Charles Dickens Annex,1212533,474809,72.38593295101201,00:01:12,0.452,schools
"1076 E 29TH AV, VANCOUVER, BC",1212529,474170,1234,Sir Richard McBride Annex,1212408,473884,48.79915510618053,00:00:48,0.418,schools
"1076 E 38TH AV, VANCOUVER, BC",1212567,473156,1234,Sir Alexander Mackenzie Elementary,1212313,473057,80.7142212650445,00:01:20,0.31,schools
"1076 E 39TH AV, VANCOUVER, BC",1212572,473054,1234,Sir Alexander Mackenzie Elementary,1212313,473057,84.0980244222914,00:01:24,0.31,schools
"1076 E 40TH AV, VANCOUVER, BC",1212574,472949,1234,Sir Alexander Mackenzie Elementary,1212313,473057,96.78821513293332,00:01:36,0.411,schools
"1076 GRANVILLE ST, VANCOUVER, BC",1209407,477802,1234,Anchor Point Montessori,1208902,477646,130.78466562624087,00:02:10,0.865,schools
"1076 GRANVILLE ST, VANCOUVER, BC",1209402,477796,1234,Anchor Point Montessori,1208902,477646,130.78466562624087,00:02:10,0.865,schools
"1076 W 11TH AV, VANCOUVER, BC",1209155,475901,1234,L'Ecole Bilingue Elementary,1209026,475541,96.39435492074966,00:01:36,0.5,schools
"1076 W 37TH AV, VANCOUVER, BC",1209167,473251,1234,Vancouver College,1208709,472956,115.46970106208423,00:01:55,0.765,schools
"1077 E 15TH AV, VANCOUVER, BC",1212556,475572,1234,Charles Dickens Elementary,1212535,475325,92.64589867045,00:01:32,0.571,schools
"1077 GREAT NORTHERN WAY, VANCOUVER, BC",1212509,476554,1234,Grandview Elementary,1213067,476608,117.59928183497163,00:01:57,0.961,schools
"1078 E 37TH AV, VANCOUVER, BC",1212564,473257,1234,Sir Alexander Mackenzie Elementary,1212313,473057,90.12401568802977,00:01:30,0.411,schools
"1078 RICHELIEU AV, VANCOUVER, BC",1209123,475291,1234,L'Ecole Bilingue Elementary,1209026,475541,76.40206291253371,00:01:16,0.573,schools
"1079 E 14TH AV, VANCOUVER, BC",1212555,475688,1234,Charles Dickens Elementary,1212535,475325,110.6739894496212,00:01:50,0.512,schools
"1079 E 41ST AV, VANCOUVER, BC",1212577,472905,1234,Sir Alexander Mackenzie Elementary,1212313,473057,94.62704054472047,00:01:34,0.505,schools
"1079 LAURIER AV, VANCOUVER, BC",1209167,474763,1234,Westside Montessori,1209243,474492,89.66013398519164,00:01:29,0.558,schools
"108 E 10TH AV, VANCOUVER, BC",1211025,476032,1234,St Patrick Regional Secondary,1211034,475992,59.039986054708955,00:00:59,0.383,schools
"108 E 1ST AV, VANCOUVER, BC",1211053,476935,1234,Crosstown Elementary,1210665,477892,146.4284924121962,00:02:26,1.252,schools
"108 E 20TH AV, VANCOUVER, BC",1211069,474999,1234,David Livingstone Elementary,1211419,474823,93.83176454316275,00:01:33,0.673,schools
"108 E 27TH AV, VANCOUVER, BC",1211070,474396,1234,General Wolfe Elementary,1210854,474408,55.83005183361243,00:00:55,0.285,schools
"108 E 35TH AV, VANCOUVER, BC",1211091,473483,1234,General Brock Elementary,1211269,473756,65.2785605219143,00:01:05,0.501,schools
"108 E 39TH AV, VANCOUVER, BC",1211093,473079,1234,General Brock Elementary,1211269,473756,118.43856326060371,00:01:58,0.906,schools
"108 E BROADWAY, VANCOUVER, BC",1211031,476132,1234,St Patrick Regional Secondary,1211034,475992,56.432940758647774,00:00:56,0.484,schools
"108 E HASTINGS ST, VANCOUVER, BC",1210996,478177,1234,Crosstown Elementary,1210665,477892,98.66079231064712,00:01:38,0.741,schools
"108 E HASTINGS ST, VANCOUVER, BC",1211004,478177,1234,Crosstown Elementary,1210665,477892,98.66079231064712,00:01:38,0.741,schools
,,,,Unknown,nan,nan,,nan,nan,nan
