address,albers_x,albers_y,nearest_facility,coord_x,coord_y,drv_time_sec,drv_time_hrs,drv_dist,tag
"1316 E 15TH AV, VANCOUVER, BC",1212895,475518,Charles Dickens Elementary,1212535,475325,79.176532147904,00:01:19,0.565,schools
"1316 E 18TH AV, VANCOUVER, BC",1212900,475263,Tyee Elementary,1213165,475208,66.87417349465733,00:01:06,0.351,schools
"1316 E 20TH AV, VANCOUVER, BC",1212905,475063,Tyee Elementary,1213165,475208,82.15997309661321,00:01:22,0.447,schools
"1316 E KING EDWARD AV, VANCOUVER, BC",1212903,474603,Sir Richard McBride Elementary,1212891,474150,132.9671993359088,00:02:12,0.787,schools
"1316 W 11TH AV, VANCOUVER, BC",1208730,475894,Peak House,1208284,476091,136.7754370530882,00:02:16,0.916,schools
"1316 W 14TH AV, VANCOUVER, BC",1208734,475583,L'Ecole Bilingue Elementary,1209026,475541,114.62108604706721,00:01:54,0.749,schools
"1316 W 32ND AV, VANCOUVER, BC",1208684,473921,York House School,1208343,474486,152.69170511328716,00:02:32,0.91,schools
"1316 W BROADWAY, VANCOUVER, BC",1208726,476099,Peak House,1208284,476091,115.08497326482558,00:01:55,0.766,schools
"1316 W BROADWAY, VANCOUVER, BC",1208740,476099,Peak House,1208284,476091,115.08497326482558,00:01:55,0.766,schools
"1317 E 12TH AV, VANCOUVER, BC",1212898,475900,Queen Alexandra StrongStart Centre,1212974,476135,171.99491301788956,00:02:51,0.586,schools
"1317 E 13TH AV, VANCOUVER, BC",1212900,475797,Stratford Hall,1213464,475654,149.91875692468048,00:02:29,0.761,schools
"1317 E 18TH AV, VANCOUVER, BC",1212900,475321,Tyee Elementary,1213165,475208,72.00581344591534,00:01:12,0.376,schools
"1317 E 21ST AV, VANCOUVER, BC",1212906,475020,Lord Selkirk StrongStart Centre,1213533,474792,124.30525947475803,00:02:04,0.816,schools
"1317 E 24TH AV, VANCOUVER, BC",1212911,474719,Sir Richard McBride Elementary,1212891,474150,121.79221545620568,00:02:01,0.787,schools
"1318 CARTWRIGHT ST, VANCOUVER, BC",1208711,476786,Peak House,1208284,476091,303.5933102883848,00:05:03,1.656,schools
"1318 CARTWRIGHT ST, VANCOUVER, BC",1208695,476803,Peak House,1208284,476091,303.5933102883848,00:05:03,1.656,schools
"1318 E 12TH AV, VANCOUVER, BC",1212912,475843,Stratford Hall,1213464,475654,100.04564306277972,00:01:40,0.934,schools
"1318 E 19TH AV, VANCOUVER, BC",1212898,475163,Tyee Elementary,1213165,475208,61.407474759795235,00:01:01,0.345,schools
"1318 E 34TH AV, VANCOUVER, BC",1212877,473593,Sir Richard McBride Annex,1212408,473884,108.99124301196618,00:01:48,0.859,schools
"1318 E 37TH AV, VANCOUVER, BC",1212882,473314,Sir Alexander Mackenzie Elementary,1212313,473057,142.49837788412816,00:02:22,0.972,schools
"1318 MINTO CRESCENT, VANCOUVER, BC",1208754,473793,York House School,1208343,474486,178.49080439450185,00:02:58,1.16,schools
"1318 W 37TH AV, VANCOUVER, BC",1208760,473255,Vancouver College,1208709,472956,149.5540965576238,00:02:29,0.808,schools
"1318 W 6TH AV, VANCOUVER, BC",1208720,476393,False Creek Elementary,1209243,476553,102.82421343665551,00:01:42,0.598,schools
"1319 DEVONSHIRE CRESCENT, VANCOUVER, BC",1208742,474207,York House School,1208343,474486,92.60458969720683,00:01:32,0.636,schools
"1319 E 19TH AV, VANCOUVER, BC",1212902,475221,Tyee Elementary,1213165,475208,65.97783869474128,00:01:05,0.279,schools
"1319 E 26TH AV, VANCOUVER, BC",1212904,474554,Sir Richard McBride Elementary,1212891,474150,106.64833558084169,00:01:46,0.642,schools
"1319 E 27TH AV, VANCOUVER, BC",1212905,474436,Sir Richard McBride Elementary,1212891,474150,100.45460730280708,00:01:40,0.523,schools
"1319 E 28TH AV, VANCOUVER, BC",1212907,474323,Sir Richard McBride Elementary,1212891,474150,79.49500562223749,00:01:19,0.407,schools
"1319 E 29TH AV, VANCOUVER, BC",1212919,474224,Sir Richard McBride Elementary,1212891,474150,71.414449944021,00:01:11,0.596,schools
"1319 E 35TH AV, VANCOUVER, BC",1212883,473553,Sir Richard McBride Elementary,1212891,474150,127.82334117193084,00:02:07,0.909,schools
"1319 E 36TH AV, VANCOUVER, BC",1212889,473461,Sir Richard McBride Elementary,1212891,474150,128.98463645905315,00:02:08,0.986,schools
"1319 E 37TH AV, VANCOUVER, BC",1212890,473367,Sir Richard McBride Elementary,1212891,474150,134.72810775448335,00:02:14,1.077,schools
"1319 W 41ST AV, VANCOUVER, BC",1208771,472907,Vancouver College,1208709,472956,121.04155644774212,00:02:01,0.679,schools
"132 E 19TH AV, VANCOUVER, BC",1211098,475108,Simon Fraser Elementary,1210646,475505,107.96407964173854,00:01:47,0.803,schools
"132 E 40TH AV, VANCOUVER, BC",1211124,472981,Sir Wm Van Horne Elementary,1210881,472668,115.54355014959708,00:01:55,0.573,schools
"132 E KING EDWARD AV, VANCOUVER, BC",1211088,474565,General Wolfe Elementary,1210854,474408,79.85452299749441,00:01:19,0.428,schools
"132 W 11TH AV, VANCOUVER, BC",1210643,475925,St Patrick's Elementary,1211054,475810,152.7665914307389,00:02:32,0.969,schools
"132 W 12TH AV, VANCOUVER, BC",1210632,475826,St Patrick's Elementary,1211054,475810,144.40307263480796,00:02:24,0.958,schools
"132 W 16TH AV, VANCOUVER, BC",1210665,475425,Simon Fraser Elementary,1210646,475505,125.80830722594646,00:02:05,0.564,schools
"132 W 22ND AV, VANCOUVER, BC",1210668,474789,Edith Cavell Elementary,1210008,475005,153.16147305102825,00:02:33,0.974,schools
"132 W 2ND AV, VANCOUVER, BC",1210631,476817,St Patrick Regional Secondary,1211034,475992,218.3168492306728,00:03:38,1.817,schools
"132 W 2ND AV, VANCOUVER, BC",1210618,476817,St Patrick Regional Secondary,1211034,475992,218.3168492306728,00:03:38,1.817,schools
"132 W 2ND AV, VANCOUVER, BC",1210646,476818,St Patrick Regional Secondary,1211034,475992,218.3168492306728,00:03:38,1.817,schools
"132 W KING EDWARD AV, VANCOUVER, BC",1210674,474552,General Wolfe Elementary,1210854,474408,113.26489850068138,00:01:53,0.596,schools
"1320 BUTE ST, VANCOUVER, BC",1208603,477995,Lord Roberts Elementary,1208355,478705,118.9936820070571,00:01:58,0.973,schools
"1320 BUTE ST, VANCOUVER, BC",1208589,478008,Lord Roberts Elementary,1208355,478705,118.9936820070571,00:01:58,0.973,schools
"1320 DAVIE ST, VANCOUVER, BC",1208518,478288,Lord Roberts Elementary,1208355,478705,97.4924212750093,00:01:37,0.616,schools
"1320 E 11TH AV, VANCOUVER, BC",1212917,475942,Queen Alexandra StrongStart Centre,1212974,476135,119.48747369122717,00:01:59,0.671,schools
"1320 E 17TH AV, VANCOUVER, BC",1212890,475364,Charles Dickens Elementary,1212535,475325,80.19821859258624,00:01:20,0.506,schools
"1320 E 26TH AV, VANCOUVER, BC",1212906,474489,Sir Richard McBride Elementary,1212891,474150,116.6623125912755,00:01:56,0.67,schools
"1320 E 27TH AV, VANCOUVER, BC",1212908,474373,Sir Richard McBride Elementary,1212891,474150,105.43297992155833,00:01:45,0.552,schools
"1320 E 28TH AV, VANCOUVER, BC",1212918,474263,Sir Richard McBride Elementary,1212891,474150,53.257160688713675,00:00:53,0.344,schools
"1320 E 33RD AV, VANCOUVER, BC",1212884,473683,Sir Richard McBride Annex,1212408,473884,102.79391325328662,00:01:42,0.775,schools
"1320 E 35TH AV, VANCOUVER, BC",1212889,473500,Sir Richard McBride Annex,1212408,473884,121.13163563102374,00:02:01,0.944,schools
"1320 E 36TH AV, VANCOUVER, BC",1212890,473407,Sir Richard McBride Annex,1212408,473884,129.6593360328871,00:02:09,1.054,schools
"1320 E KING EDWARD AV, VANCOUVER, BC",1212913,474603,Sir Richard McBride Elementary,1212891,474150,136.2387780508542,00:02:16,0.797,schools
"1320 NANTON AV, VANCOUVER, BC",1208745,474248,York House School,1208343,474486,107.49398405912099,00:01:47,0.551,schools
"1320 W 33RD AV, VANCOUVER, BC",1208752,473677,York House School,1208343,474486,153.23954117714567,00:02:33,1.163,schools
"1321 E 18TH AV, VANCOUVER, BC",1212910,475323,Tyee Elementary,1213165,475208,68.71596364097331,00:01:08,0.366,schools
"1321 E 19TH AV, VANCOUVER, BC",1212912,475221,Tyee Elementary,1213165,475208,62.79019049078446,00:01:02,0.27,schools
"1321 E 23RD AV, VANCOUVER, BC",1212917,474807,Charles Dickens Elementary,1212535,475325,107.20402174179006,00:01:47,0.759,schools
"1321 E 23RD AV, VANCOUVER, BC",1212927,474802,Charles Dickens Elementary,1212535,475325,107.20402174179006,00:01:47,0.759,schools
"1321 E 33RD AV, VANCOUVER, BC",1212889,473739,Sir Richard McBride Annex,1212408,473884,106.300193362902,00:01:46,0.791,schools
"1321 E 34TH AV, VANCOUVER, BC",1212889,473645,Sir Richard McBride Annex,1212408,473884,156.6482656313915,00:02:36,1.065,schools
"1321 RICHARDS ST, VANCOUVER, BC",1209225,477395,Elsie Roy Elementary,1209538,477136,83.76469053011047,00:01:23,0.479,schools
"1321 W 33RD AV, VANCOUVER, BC",1208750,473741,York House School,1208343,474486,130.59757129884983,00:02:10,1.069,schools
"1321 W 38TH AV, VANCOUVER, BC",1208764,473210,Vancouver College,1208709,472956,132.45089157203907,00:02:12,0.862,schools
"1322 DEVONSHIRE CRESCENT, VANCOUVER, BC",1208731,474152,York House School,1208343,474486,110.0680916567317,00:01:50,0.648,schools
"1322 E 13TH AV, VANCOUVER, BC",1212914,475741,Stratford Hall,1213464,475654,102.61572080942864,00:01:42,0.826,schools
"1322 E 16TH AV, VANCOUVER, BC",1212894,475465,Charles Dickens Elementary,1212535,475325,82.26213393467798,00:01:22,0.513,schools
"1322 E 34TH AV, VANCOUVER, BC",1212889,473593,Sir Richard McBride Annex,1212408,473884,112.91623270490565,00:01:52,0.871,schools
"1322 KINGSWAY, VANCOUVER, BC",1212899,474866,Charles Dickens Elementary,1212535,475325,91.41499406621413,00:01:31,0.654,schools
"1322 W KING EDWARD AV, VANCOUVER, BC",1208735,474515,York House School,1208343,474486,93.7868975736415,00:01:33,0.445,schools
"1323 BARCLAY ST, VANCOUVER, BC",1208869,478644,King George Secondary,1208443,479047,78.56859383578563,00:01:18,0.587,schools
"1323 E 13TH AV, VANCOUVER, BC",1212910,475798,Stratford Hall,1213464,475654,146.4306622294152,00:02:26,0.751,schools
"1323 E 21ST AV, VANCOUVER, BC",1212916,475020,Lord Selkirk StrongStart Centre,1213533,474792,121.0325612201207,00:02:01,0.806,schools
"1323 E 24TH AV, VANCOUVER, BC",1212921,474719,Sir Richard McBride Elementary,1212891,474150,118.51955405507799,00:01:58,0.777,schools
"1323 THE CRESCENT, VANCOUVER, BC",1208706,475375,L'Ecole Bilingue Elementary,1209026,475541,102.97479498073294,00:01:42,0.913,schools
"1323 W 26TH AV, VANCOUVER, BC",1208739,474467,York House School,1208343,474486,76.46497057193724,00:01:16,0.515,schools
"1324 E 10TH AV, VANCOUVER, BC",1212904,476049,Queen Alexandra StrongStart Centre,1212974,476135,86.48237349761735,00:01:26,0.431,schools
"1324 E 18TH AV, VANCOUVER, BC",1212910,475263,Tyee Elementary,1213165,475208,70.21687663500883,00:01:10,0.362,schools
"1324 E 20TH AV, VANCOUVER, BC",1212915,475064,Tyee Elementary,1213165,475208,85.43404952292387,00:01:25,0.457,schools
"1325 BURNABY ST, VANCOUVER, BC",1208498,478242,Lord Roberts Elementary,1208355,478705,99.69373223069658,00:01:39,0.717,schools
"1325 CARTWRIGHT ST, VANCOUVER, BC",1208707,476851,Peak House,1208284,476091,298.17279039096746,00:04:58,1.633,schools
"1325 CARTWRIGHT ST, VANCOUVER, BC",1208728,476842,Peak House,1208284,476091,298.17279039096746,00:04:58,1.633,schools
"1325 E 17TH AV, VANCOUVER, BC",1212910,475421,Tyee Elementary,1213165,475208,75.48587182813066,00:01:15,0.465,schools
"1325 E 35TH AV, VANCOUVER, BC",1212895,473553,Sir Richard McBride Elementary,1212891,474150,123.89835147906753,00:02:03,0.897,schools
"1325 E 36TH AV, VANCOUVER, BC",1212900,473461,Sir Richard McBride Elementary,1212891,474150,125.38696557744561,00:02:05,0.975,schools
"1325 E 37TH AV, VANCOUVER, BC",1212900,473367,Sir Richard McBride Elementary,1212891,474150,131.45681127999316,00:02:11,1.067,schools
"1325 E 41ST AV, VANCOUVER, BC",1212869,472909,Sir Alexander Mackenzie Elementary,1212313,473057,129.47915669440312,00:02:09,0.848,schools
"1325 HOWE ST, VANCOUVER, BC",1209000,477593,Anchor Point Montessori,1208902,477646,39.46647537669167,00:00:39,0.274,schools
"1325 HOWE ST, VANCOUVER, BC",1208989,477584,Anchor Point Montessori,1208902,477646,39.46647537669167,00:00:39,0.274,schools
"1325 KINGSWAY, VANCOUVER, BC",1212915,474939,Charles Dickens Elementary,1212535,475325,69.7653706354702,00:01:09,0.587,schools
"1325 PENDRELL ST, VANCOUVER, BC",1208648,478400,Lord Roberts Elementary,1208355,478705,66.48752572959174,00:01:06,0.469,schools
"1325 ROLSTON ST, VANCOUVER, BC",1209127,477495,Anchor Point Montessori,1208902,477646,90.97637579307934,00:01:30,0.547,schools
"1325 W 10TH AV, VANCOUVER, BC",1208710,476055,Peak House,1208284,476091,130.519496922178,00:02:10,0.795,schools
"1325 W 13TH AV, VANCOUVER, BC",1208716,475743,L'Ecole Bilingue Elementary,1209026,475541,105.7018907625632,00:01:45,0.691,schools
"1325 W 14TH AV, VANCOUVER, BC",1208702,475641,L'Ecole Bilingue Elementary,1209026,475541,96.57905687892351,00:01:36,0.594,schools
"1325 W 14TH AV, VANCOUVER, BC",1208717,475641,L'Ecole Bilingue Elementary,1209026,475541,96.57905687892351,00:01:36,0.594,schools
"1326 E 15TH AV, VANCOUVER, BC",1212908,475517,Charles Dickens Elementary,1212535,475325,80.40601903691503,00:01:20,0.578,schools
"1326 E 24TH AV, VANCOUVER, BC",1212921,474664,Sir Richard McBride Elementary,1212891,474150,90.63297145200609,00:01:30,0.861,schools
"1326 E 31ST AV, VANCOUVER, BC",1212881,473940,Sir Richard McBride Annex,1212408,473884,147.5123317092633,00:02:27,0.872,schools
"1326 E 33RD AV, VANCOUVER, BC",1212894,473683,Sir Richard McBride Annex,1212408,473884,106.06478262447614,00:01:46,0.785,schools
"1326 E 36TH AV, VANCOUVER, BC",1212900,473407,Sir Richard McBride Annex,1212408,473884,132.93063250737728,00:02:12,1.064,schools
"1326 LAURIER AV, VANCOUVER, BC",1208720,474674,York House School,1208343,474486,108.24536606406377,00:01:48,0.585,schools
"1326 W 10TH AV, VANCOUVER, BC",1208712,475996,Peak House,1208284,476091,127.37160650430155,00:02:07,0.698,schools
"1326 W 13TH AV, VANCOUVER, BC",1208717,475685,L'Ecole Bilingue Elementary,1209026,475541,112.18392546430825,00:01:52,0.822,schools
"1326 W 13TH AV, VANCOUVER, BC",1208702,475685,L'Ecole Bilingue Elementary,1209026,475541,112.18392546430825,00:01:52,0.822,schools
"1326 W 26TH AV, VANCOUVER, BC",1208733,474409,York House School,1208343,474486,92.45343077221486,00:01:32,0.439,schools
"1327 E 29TH AV, VANCOUVER, BC",1212929,474225,Sir Richard McBride Elementary,1212891,474150,72.98324987239907,00:01:12,0.606,schools
"1327 E 41ST AV, VANCOUVER, BC",1212880,472909,Sir Alexander Mackenzie Elementary,1212313,473057,126.12132764757568,00:02:06,0.838,schools
"1327 LAURIER AV, VANCOUVER, BC",1208721,474754,York House School,1208343,474486,108.24357463955903,00:01:48,0.832,schools
"1327 W KING EDWARD AV, VANCOUVER, BC",1208721,474608,York House School,1208343,474486,97.55990927297437,00:01:37,0.693,schools
"1328 E 12TH AV, VANCOUVER, BC",1212921,475842,Stratford Hall,1213464,475654,102.98616073636556,00:01:42,0.943,schools
"1328 E 19TH AV, VANCOUVER, BC",1212906,475163,Tyee Elementary,1213165,475208,64.02527642939617,00:01:04,0.353,schools
"1328 E 27TH AV, VANCOUVER, BC",1212918,474373,Sir Richard McBride Elementary,1212891,474150,108.70360917721739,00:01:48,0.562,schools
"1328 E 28TH AV, VANCOUVER, BC",1212928,474263,Sir Richard McBride Elementary,1212891,474150,52.31027532083051,00:00:52,0.334,schools
"1328 E 34TH AV, VANCOUVER, BC",1212901,473593,Sir Richard McBride Annex,1212408,473884,116.8412223977683,00:01:56,0.883,schools
"1328 E 35TH AV, VANCOUVER, BC",1212899,473501,Sir Richard McBride Annex,1212408,473884,124.3904749101208,00:02:04,0.953,schools
"1328 E 37TH AV, VANCOUVER, BC",1212892,473314,Sir Alexander Mackenzie Elementary,1212313,473057,145.76889732348144,00:02:25,0.982,schools
"1328 KINGSWAY, VANCOUVER, BC",1212907,474860,Charles Dickens Elementary,1212535,475325,94.68541466501932,00:01:34,0.664,schools
"1328 MARINASIDE CRESCENT, VANCOUVER, BC",1209622,477048,Elsie Roy Elementary,1209538,477136,77.90437414497667,00:01:17,0.488,schools
"1328 NANTON AV, VANCOUVER, BC",1208729,474259,York House School,1208343,474486,100.94613631528951,00:01:40,0.531,schools
"1328 RICHARDS ST, VANCOUVER, BC",1209258,477355,Anchor Point Montessori,1208902,477646,64.14497423563392,00:01:04,0.588,schools
"1328 W PENDER ST, VANCOUVER, BC",1209158,478992,Alexander Academy,1210097,478578,159.96661247975868,00:02:39,1.156,schools
"1329 BALFOUR AV, VANCOUVER, BC",1208691,474874,York House School,1208343,474486,90.81122528960368,00:01:30,0.75,schools
"1329 CONNAUGHT DRIVE, VANCOUVER, BC",1208700,474115,York House School,1208343,474486,107.30376886236868,00:01:47,0.748,schools
"1329 E 12TH AV, VANCOUVER, BC",1212920,475899,Queen Alexandra StrongStart Centre,1212974,476135,164.80671866988342,00:02:44,0.564,schools
"1329 E 13TH AV, VANCOUVER, BC",1212921,475798,Stratford Hall,1213464,475654,142.831024178614,00:02:22,0.74,schools
"1329 E 14TH AV, VANCOUVER, BC",1212925,475697,Stratford Hall,1213464,475654,143.1570209825923,00:02:23,0.744,schools
"1329 E 15TH AV, VANCOUVER, BC",1212930,475565,Charles Dickens Elementary,1212535,475325,103.9056660422544,00:01:43,0.657,schools
"1329 E 18TH AV, VANCOUVER, BC",1212920,475322,Tyee Elementary,1213165,475208,65.45374158866198,00:01:05,0.356,schools
"1329 E 19TH AV, VANCOUVER, BC",1212922,475221,Tyee Elementary,1213165,475208,59.518786386265994,00:00:59,0.26,schools
"1329 E 21ST AV, VANCOUVER, BC",1212926,475020,Lord Selkirk StrongStart Centre,1213533,474792,117.75986296540728,00:01:57,0.796,schools
"1329 E 24TH AV, VANCOUVER, BC",1212931,474719,Sir Richard McBride Elementary,1212891,474150,115.2468926539503,00:01:55,0.767,schools
"133 E 24TH AV, VANCOUVER, BC",1211090,474696,David Livingstone Elementary,1211419,474823,110.83232014319347,00:01:50,0.773,schools
"133 E 26TH AV, VANCOUVER, BC",1211095,474528,General Wolfe Elementary,1210854,474408,76.811564428913,00:01:16,0.39,schools
"133 E 7TH AV, VANCOUVER, BC",1211059,476378,St Patrick Regional Secondary,1211034,475992,70.95876489638246,00:01:10,0.571,schools
"133 E 8TH AV, VANCOUVER, BC",1211059,476278,St Patrick Regional Secondary,1211034,475992,87.26757814272082,00:01:27,0.528,schools
"133 KEEFER ST, VANCOUVER, BC",1211045,478035,Crosstown Elementary,1210665,477892,117.26526481105105,00:01:57,0.66,schools
"133 UNION ST, VANCOUVER, BC",1211054,477855,Crosstown Elementary,1210665,477892,51.49330259875539,00:00:51,0.434,schools
"133 W 11TH AV, VANCOUVER, BC",1210629,475980,St Patrick's Elementary,1211054,475810,140.21290988888927,00:02:20,1.008,schools
"133 W 12TH AV, VANCOUVER, BC",1210640,475882,St Patrick's Elementary,1211054,475810,120.1708338656786,00:02:00,0.746,schools
"133 W 17TH AV, VANCOUVER, BC",1210658,475375,Simon Fraser Elementary,1210646,475505,52.068354055259306,00:00:52,0.203,schools
"133 W 18TH AV, VANCOUVER, BC",1210658,475265,Simon Fraser Elementary,1210646,475505,62.81325182637879,00:01:02,0.313,schools
"133 W 19TH AV, VANCOUVER, BC",1210660,475162,Simon Fraser Elementary,1210646,475505,82.58090273673601,00:01:22,0.418,schools
"133 W 20TH AV, VANCOUVER, BC",1210661,475054,Simon Fraser Elementary,1210646,475505,92.82791903838799,00:01:32,0.524,schools
"133 W 21ST AV, VANCOUVER, BC",1210662,474950,Simon Fraser Elementary,1210646,475505,113.53747845650736,00:01:53,0.635,schools
"133 W 22ND AV, VANCOUVER, BC",1210664,474851,Simon Fraser Elementary,1210646,475505,122.71875136258046,00:02:02,0.733,schools
"133 W 23RD AV, VANCOUVER, BC",1210667,474739,General Wolfe Elementary,1210854,474408,111.34010360757183,00:01:51,0.613,schools
